date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue,y,y_outlier
2018-01-21,0,0,0,0,2018-01,0.0,0.0,0.27808463432069525
2018-01-22,23,1,23,172,2018-01,146.11999999999995,146.11999999999995,0.04226081137561128
2018-01-23,14,14,1,13,2018-01,1682.47,172.30543657331137,2.4372623913459863
2018-01-24,0,0,0,0,2018-01,0.0,0.0,0.27808463432069525
2018-01-25,62,1,62,524,2018-01,182.52,182.52,0.0164853366890005
2018-01-26,0,0,0,0,2018-01,0.0,0.0,0.27808463432069525
2018-01-27,0,0,0,0,2018-01,0.0,0.0,0.27808463432069525
2018-01-28,24,1,24,254,2018-01,60.8,60.8,0.1799592001907944
2018-01-29,0,0,0,0,2018-01,0.0,0.0,0.27808463432069525
2018-01-30,107,5,100,999,2018-01,1545.5800000000002,172.30543657331137,2.2163349130887147
2018-01-31,0,0,0,0,2018-01,0.0,0.0,0.27808463432069525
2018-02-01,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-02,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-03,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-04,34,1,34,436,2018-02,65.28,65.28,0.17272890504438065
2018-02-05,23,3,22,132,2018-02,865.3000000000001,865.3000000000001,1.1184275063471205
2018-02-06,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-07,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-08,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-09,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-10,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-11,22,1,22,215,2018-02,89.68999999999998,89.68999999999998,0.13333347992742542
2018-02-12,10,2,10,40,2018-02,28.769999999999996,28.769999999999996,0.23165258267731945
2018-02-13,53,2,53,241,2018-02,138.18,138.18,0.05507521839849626
2018-02-14,101,3,99,909,2018-02,386.04999999999995,386.04999999999995,0.34496345524917665
2018-02-15,2,2,2,5,2018-02,11.549999999999999,11.549999999999999,0.2594440296463473
2018-02-16,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-17,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-18,39,1,39,295,2018-02,178.84999999999994,178.84999999999994,0.010562304727540908
2018-02-19,11,1,11,132,2018-02,61.190000000000005,61.190000000000005,0.1793297771758164
2018-02-20,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-21,120,4,113,907,2018-02,427.77000000000004,427.77000000000004,0.41229557880015477
2018-02-22,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-23,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-24,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-25,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-26,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-27,0,0,0,0,2018-02,0.0,0.0,0.27808463432069525
2018-02-28,103,5,96,1088,2018-02,271.15999999999997,271.15999999999997,0.15954189065732954
2018-03-01,67,2,62,530,2018-03,297.84,297.84,0.20260088050248998
2018-03-02,17,2,17,179,2018-03,11.13,11.13,0.26012186981632357
2018-03-03,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-04,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-05,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-06,6,2,6,14,2018-03,69.25000000000001,69.25000000000001,0.1663217015329381
2018-03-07,36,2,36,202,2018-03,189.01,189.01,0.02695958122030074
2018-03-08,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-09,36,1,36,316,2018-03,174.55999999999997,174.55999999999997,0.0036386515627831618
2018-03-10,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-11,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-12,71,2,70,495,2018-03,281.16999999999996,281.16999999999996,0.17569708137509774
2018-03-13,1,1,1,4,2018-03,3.75,3.75,0.27203248994590695
2018-03-14,19,1,19,112,2018-03,113.53000000000002,113.53000000000002,0.09485798075543794
2018-03-15,42,2,42,328,2018-03,215.44,215.44,0.06961509477380863
2018-03-16,58,1,58,415,2018-03,260.51,260.51,0.14235380063293082
2018-03-17,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-18,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-19,33,1,33,315,2018-03,90.57,90.57,0.13191324338080843
2018-03-20,16,1,16,100,2018-03,107.75,107.75,0.10418635261844499
2018-03-21,31,9,27,122,2018-03,1972.2799999999997,172.30543657331137,2.904988247681291
2018-03-22,91,2,81,543,2018-03,369.53000000000003,369.53000000000003,0.31830174189677607
2018-03-23,31,1,31,222,2018-03,164.95,164.95,0.011870977088340942
2018-03-24,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-25,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-26,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-27,81,3,81,559,2018-03,365.57,365.57,0.3119106774369996
2018-03-28,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-29,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-30,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-03-31,0,0,0,0,2018-03,0.0,0.0,0.27808463432069525
2018-04-01,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-02,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-03,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-04,15,1,15,122,2018-04,74.54,74.54,0.15778414320157008
2018-04-05,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-06,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-07,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-08,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-09,51,3,51,521,2018-04,153.23999999999998,153.23999999999998,0.030769806589346527
2018-04-10,42,3,42,516,2018-04,98.61999999999999,98.61999999999999,0.11892130678959624
2018-04-11,53,1,53,526,2018-04,130.95999999999998,130.95999999999998,0.06672761370142202
2018-04-12,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-13,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-14,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-15,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-16,101,3,94,906,2018-04,384.05000000000007,384.05000000000007,0.3417356449159564
2018-04-17,36,1,36,288,2018-04,154.41,154.41,0.028881537544412552
2018-04-18,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-19,63,3,61,553,2018-04,245.88000000000002,245.88000000000002,0.11874236804542349
2018-04-20,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-21,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-22,40,1,40,250,2018-04,197.45,197.45,0.04058094082649091
2018-04-23,103,4,99,909,2018-04,1057.4899999999998,1057.4899999999998,1.4286039403179365
2018-04-24,1,1,1,2,2018-04,12.75,12.75,0.257507343446415
2018-04-25,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-26,79,2,78,620,2018-04,321.03000000000003,321.03000000000003,0.24002734131618086
2018-04-27,51,2,45,421,2018-04,100.75999999999998,100.75999999999998,0.1154675497330504
2018-04-28,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-04-29,42,1,42,385,2018-04,111.37,111.37,0.09834401591531602
2018-04-30,0,0,0,0,2018-04,0.0,0.0,0.27808463432069525
2018-05-01,68,5,67,560,2018-05,685.3399999999999,685.3399999999999,0.8279891325639467
2018-05-02,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-03,196,2,182,1355,2018-05,671.12,671.12,0.8050394010947496
2018-05-04,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-05,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-06,165,3,160,1530,2018-05,625.09,625.09,0.7307513462756816
2018-05-07,54,2,53,356,2018-05,315.76,315.76,0.231522061088145
2018-05-08,55,1,55,434,2018-05,173.23000000000002,173.23000000000002,0.001492157691191653
2018-05-09,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-10,24,1,24,281,2018-05,79.69,79.69,0.14947253159352752
2018-05-11,2,1,2,4,2018-05,10.15,10.15,0.2617034968796016
2018-05-12,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-13,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-14,56,1,56,415,2018-05,191.89999999999998,191.89999999999998,0.031623767151804226
2018-05-15,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-16,2,1,2,2,2018-05,8.44,8.44,0.26446327471450504
2018-05-17,28,2,27,180,2018-05,226.84999999999997,226.84999999999997,0.08802975272483109
2018-05-18,24,1,24,202,2018-05,134.95,134.95,0.060288132086647274
2018-05-19,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-20,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-21,30,1,30,243,2018-05,138.22,138.22,0.055010662191831865
2018-05-22,1,1,1,2,2018-05,5.55,5.55,0.2691274606460085
2018-05-23,69,1,69,509,2018-05,266.06000000000006,266.06000000000006,0.1513109743076176
2018-05-24,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-25,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-26,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-27,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-28,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-29,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-30,0,0,0,0,2018-05,0.0,0.0,0.27808463432069525
2018-05-31,74,3,67,724,2018-05,229.23,229.23,0.09187084702136342
2018-06-01,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-02,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-03,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-04,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-05,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-06,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-07,2,1,2,7,2018-06,3.9000000000000004,3.9000000000000004,0.2717904041709154
2018-06-08,70,2,66,563,2018-06,316.89,316.89,0.2333457739264145
2018-06-09,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-10,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-11,144,3,136,1156,2018-06,651.08,651.08,0.7726967415558811
2018-06-12,50,2,50,532,2018-06,126.84999999999998,126.84999999999998,0.07336076393619
2018-06-13,7,1,7,36,2018-06,77.2,77.2,0.15349115545838693
2018-06-14,50,3,50,332,2018-06,171.75,171.75,0.0008964219553914887
2018-06-15,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-16,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-17,5,1,5,72,2018-06,29.119999999999997,29.119999999999997,0.23108771586900587
2018-06-18,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-19,12,1,12,130,2018-06,70.15,70.15,0.1648691868829889
2018-06-20,83,3,76,546,2018-06,487.24,487.24,0.508274519058464
2018-06-21,36,2,34,237,2018-06,194.45,194.45,0.03573922532666028
2018-06-22,40,1,40,271,2018-06,208.77,208.77,0.058850347312518536
2018-06-23,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-24,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-25,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-26,7,1,7,50,2018-06,34.8,34.8,0.22192073452265992
2018-06-27,71,6,68,467,2018-06,530.95,530.95,0.5788183138909964
2018-06-28,55,1,55,443,2018-06,141.82999999999996,141.82999999999996,0.04918446454036907
2018-06-29,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-06-30,0,0,0,0,2018-06,0.0,0.0,0.27808463432069525
2018-07-01,0,0,0,0,2018-07,0.0,0.0,0.27808463432069525
2018-07-02,13,1,13,137,2018-07,104.25,104.25,0.10983502070158073
2018-07-03,17,1,17,183,2018-07,32.95,32.95,0.22490645908088874
2018-07-04,108,3,105,971,2018-07,320.55999999999995,320.55999999999995,0.23926880588787391
2018-07-05,0,0,0,0,2018-07,0.0,0.0,0.27808463432069525
2018-07-06,102,3,102,891,2018-07,345.71,345.71,0.2798585208281208
2018-07-07,0,0,0,0,2018-07,0.0,0.0,0.27808463432069525
2018-07-08,0,0,0,0,2018-07,0.0,0.0,0.27808463432069525
2018-07-09,41,2,40,304,2018-07,258.71000000000004,258.71000000000004,0.13944877133303252
2018-07-10,90,2,87,734,2018-07,336.83,336.83,0.2655270429486221
2018-07-11,82,4,76,691,2018-07,350.46,350.46,0.2875245703695193
2018-07-12,9,1,9,107,2018-07,23.369999999999997,23.369999999999997,0.24036767057701458
2018-07-13,54,5,52,442,2018-07,252.64999999999998,252.64999999999998,0.12966850602337454
2018-07-14,0,0,0,0,2018-07,0.0,0.0,0.27808463432069525
2018-07-15,20,1,20,139,2018-07,137.6,137.6,0.0560112833951302
2018-07-16,1,1,1,1,2018-07,8.5,8.5,0.2643664404045084
2018-07-17,32,1,32,254,2018-07,190.0,190.0,0.028557347335244863
2018-07-18,1,1,1,2,2018-07,12.8,12.8,0.25742664818808453
2018-07-19,0,0,0,0,2018-07,0.0,0.0,0.27808463432069525
2018-07-20,0,0,0,0,2018-07,0.0,0.0,0.27808463432069525
2018-07-21,0,0,0,0,2018-07,0.0,0.0,0.27808463432069525
2018-07-22,8,2,7,23,2018-07,36.25,36.25,0.2195805720310751
2018-07-23,11,3,10,81,2018-07,1276.0200000000002,1276.0200000000002,1.7812906363772665
2018-07-24,17,1,17,161,2018-07,112.54,112.54,0.09645574687038207
2018-07-25,0,0,0,0,2018-07,0.0,0.0,0.27808463432069525
2018-07-26,1,1,1,3,2018-07,29.95,29.95,0.22974817458071942
2018-07-27,33,2,33,246,2018-07,108.51999999999998,108.51999999999998,0.10294364564015517
2018-07-28,0,0,0,0,2018-07,0.0,0.0,0.27808463432069525
2018-07-29,0,0,0,0,2018-07,0.0,0.0,0.27808463432069525
2018-07-30,0,0,0,0,2018-07,0.0,0.0,0.27808463432069525
2018-07-31,59,2,59,535,2018-07,196.14999999999998,196.14999999999998,0.038482864109897624
2018-08-01,0,0,0,0,2018-08,0.0,0.0,0.27808463432069525
2018-08-02,77,1,73,322,2018-08,314.5799999999999,314.5799999999999,0.22961765299154482
2018-08-03,1,1,1,1,2018-08,8.5,8.5,0.2643664404045084
2018-08-04,0,0,0,0,2018-08,0.0,0.0,0.27808463432069525
2018-08-05,21,1,21,206,2018-08,55.60000000000001,55.60000000000001,0.1883515070571675
2018-08-06,16,2,16,108,2018-08,115.64999999999999,115.64999999999999,0.09143650180222433
2018-08-07,0,0,0,0,2018-08,0.0,0.0,0.27808463432069525
2018-08-08,2,2,2,3,2018-08,77.27,77.27,0.15337818209672424
2018-08-09,25,2,25,190,2018-08,68.3,68.3,0.1678549114412178
2018-08-10,28,1,28,194,2018-08,136.09,136.09,0.058448280196711604
2018-08-11,0,0,0,0,2018-08,0.0,0.0,0.27808463432069525
2018-08-12,73,3,68,660,2018-08,327.72999999999996,327.72999999999996,0.25084050593246915
2018-08-13,0,0,0,0,2018-08,0.0,0.0,0.27808463432069525
2018-08-14,0,0,0,0,2018-08,0.0,0.0,0.27808463432069525
2018-08-15,69,2,65,815,2018-08,179.14000000000001,179.14000000000001,0.011030337225857995
2018-08-16,36,4,35,273,2018-08,203.10999999999999,203.10999999999999,0.049715644069504704
2018-08-17,67,4,61,514,2018-08,357.27,357.27,0.2985152645541348
2018-08-18,0,0,0,0,2018-08,0.0,0.0,0.27808463432069525
2018-08-19,52,1,52,451,2018-08,139.92,139.92,0.05226702340859452
2018-08-20,48,3,46,361,2018-08,163.32,163.32,0.014501642509915579
2018-08-21,14,2,14,116,2018-08,89.99,89.99,0.13284930837744235
2018-08-22,0,0,0,0,2018-08,0.0,0.0,0.27808463432069525
2018-08-23,25,1,25,175,2018-08,135.26999999999998,135.26999999999998,0.059771682433332016
2018-08-24,0,0,0,0,2018-08,0.0,0.0,0.27808463432069525
2018-08-25,0,0,0,0,2018-08,0.0,0.0,0.27808463432069525
2018-08-26,0,0,0,0,2018-08,0.0,0.0,0.27808463432069525
2018-08-27,0,0,0,0,2018-08,0.0,0.0,0.27808463432069525
2018-08-28,67,2,67,498,2018-08,292.34,292.34,0.1937244020861338
2018-08-29,1,1,1,0,2018-08,1.45,1.45,0.27574447182911044
2018-08-30,30,1,30,180,2018-08,123.5,123.5,0.07876734624433417
2018-08-31,0,0,0,0,2018-08,0.0,0.0,0.27808463432069525
2018-09-01,0,0,0,0,2018-09,0.0,0.0,0.27808463432069525
2018-09-02,50,1,49,429,2018-09,152.37,152.37,0.03217390408429737
2018-09-03,20,1,20,114,2018-09,130.5,130.5,0.06747001007806269
2018-09-04,52,1,52,493,2018-09,108.39000000000001,108.39000000000001,0.10315345331181443
2018-09-05,66,2,66,461,2018-09,417.84999999999997,417.84999999999997,0.3962856395473814
2018-09-06,2,1,2,4,2018-09,2.17,2.17,0.2745824601091511
2018-09-07,0,0,0,0,2018-09,0.0,0.0,0.27808463432069525
2018-09-08,0,0,0,0,2018-09,0.0,0.0,0.27808463432069525
2018-09-09,5,1,5,30,2018-09,6.379999999999999,6.379999999999999,0.26778791935772206
2018-09-10,39,3,39,410,2018-09,128.73999999999998,128.73999999999998,0.07031048317129669
2018-09-11,0,0,0,0,2018-09,0.0,0.0,0.27808463432069525
2018-09-12,26,1,26,368,2018-09,63.0,63.0,0.17640860882425194
2018-09-13,63,2,61,462,2018-09,245.81999999999994,245.81999999999994,0.11864553373542673
2018-09-14,1,1,1,2,2018-09,1.65,1.65,0.2754216907957884
2018-09-15,0,0,0,0,2018-09,0.0,0.0,0.27808463432069525
2018-09-16,0,0,0,0,2018-09,0.0,0.0,0.27808463432069525
2018-09-17,95,4,87,867,2018-09,771.78,771.78,0.9674950951657334
2018-09-18,100,6,93,1008,2018-09,260.7699999999999,260.7699999999999,0.14277341597624937
2018-09-19,0,0,0,0,2018-09,0.0,0.0,0.27808463432069525
2018-09-20,29,1,29,267,2018-09,123.94,123.94,0.07805722797102568
2018-09-21,0,0,0,0,2018-09,0.0,0.0,0.27808463432069525
2018-09-22,0,0,0,0,2018-09,0.0,0.0,0.27808463432069525
2018-09-23,11,1,11,68,2018-09,81.3,81.3,0.14687414427528508
2018-09-24,171,6,113,1350,2018-09,573.8700000000001,573.8700000000001,0.6480871236419068
2018-09-25,102,2,99,929,2018-09,317.39,317.39,0.2341527265097196
2018-09-26,35,7,31,253,2018-09,1632.02,172.30543657331137,2.355840875690501
2018-09-27,113,4,106,1010,2018-09,2798.709999999999,172.30543657331137,4.238767894522967
2018-09-28,0,0,0,0,2018-09,0.0,0.0,0.27808463432069525
2018-09-29,0,0,0,0,2018-09,0.0,0.0,0.27808463432069525
2018-09-30,240,5,211,2558,2018-09,652.21,652.21,0.7745204543941506
2018-10-01,13,2,13,81,2018-10,111.7,111.7,0.09781142721033466
2018-10-02,29,4,27,243,2018-10,5022.74,172.30543657331137,7.828141402219075
2018-10-03,39,2,38,314,2018-10,223.35,223.35,0.08238108464169538
2018-10-04,0,0,0,0,2018-10,0.0,0.0,0.27808463432069525
2018-10-05,29,2,29,183,2018-10,178.71999999999997,178.71999999999997,0.010352497055881635
2018-10-06,0,0,0,0,2018-10,0.0,0.0,0.27808463432069525
2018-10-07,0,0,0,0,2018-10,0.0,0.0,0.27808463432069525
2018-10-08,55,1,55,372,2018-10,176.32999999999998,176.32999999999998,0.006495263707683252
2018-10-09,0,0,0,0,2018-10,0.0,0.0,0.27808463432069525
2018-10-10,26,2,20,120,2018-10,212.95,212.95,0.06559647090894918
2018-10-11,164,3,148,1314,2018-10,600.26,600.26,0.69067808098875
2018-10-12,0,0,0,0,2018-10,0.0,0.0,0.27808463432069525
2018-10-13,0,0,0,0,2018-10,0.0,0.0,0.27808463432069525
2018-10-14,63,1,63,518,2018-10,300.9999999999999,300.9999999999999,0.2077008208289781
2018-10-15,78,3,74,531,2018-10,418.54999999999995,418.54999999999995,0.3974153731640085
2018-10-16,73,4,71,548,2018-10,283.54999999999995,283.54999999999995,0.17953817567163002
2018-10-17,18,2,18,125,2018-10,103.72000000000001,103.72000000000001,0.11069039043988411
2018-10-18,156,8,131,1512,2018-10,679.72,679.72,0.8189189855275975
2018-10-19,53,5,52,310,2018-10,1868.92,172.30543657331137,2.7381750096604605
2018-10-20,0,0,0,0,2018-10,0.0,0.0,0.27808463432069525
2018-10-21,0,0,0,0,2018-10,0.0,0.0,0.27808463432069525
2018-10-22,54,2,53,435,2018-10,220.82000000000002,220.82000000000002,0.0782979045701716
2018-10-23,130,4,126,1146,2018-10,520.02,520.02,0.5611783304199467
2018-10-24,150,2,145,1521,2018-10,429.88,429.88,0.41570091870170234
2018-10-25,77,7,70,602,2018-10,8086.079999999999,172.30543657331137,12.772081655302799
