date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue,y,y_outlier
2018-01-13,0,0,0,0,2018-01,0.0,0.0,0.5141228299311589
2018-01-14,0,0,0,0,2018-01,0.0,0.0,0.5141228299311589
2018-01-15,2,1,2,6,2018-01,6.7,6.7,0.4683215510344591
2018-01-16,2,1,2,4,2018-01,3.64,3.64,0.4892397470678772
2018-01-17,0,0,0,0,2018-01,0.0,0.0,0.5141228299311589
2018-01-18,0,0,0,0,2018-01,0.0,0.0,0.5141228299311589
2018-01-19,131,2,122,1161,2018-01,352.31,352.31,1.8942724787399268
2018-01-20,0,0,0,0,2018-01,0.0,0.0,0.5141228299311589
2018-01-21,40,1,40,332,2018-01,104.07,104.07,0.19730091555832444
2018-01-22,11,1,11,22,2018-01,34.7,34.7,0.2769132213169081
2018-01-23,86,12,76,841,2018-01,408.53,75.20800823723228,2.2785930607656666
2018-01-24,0,0,0,0,2018-01,0.0,0.0,0.5141228299311589
2018-01-25,9,3,9,20,2018-01,32.75,32.75,0.2902434442793804
2018-01-26,0,0,0,0,2018-01,0.0,0.0,0.5141228299311589
2018-01-27,0,0,0,0,2018-01,0.0,0.0,0.5141228299311589
2018-01-28,99,1,99,757,2018-01,288.7800000000001,288.7800000000001,1.4599806506343553
2018-01-29,39,2,38,365,2018-01,126.26000000000003,126.26000000000003,0.3489920168594839
2018-01-30,1,1,1,3,2018-01,0.85,0.85,0.5083122199218761
2018-01-31,4,2,4,30,2018-01,5.3,5.3,0.4778919675203367
2018-02-01,17,2,17,152,2018-02,48.38,48.38,0.1833965802263332
2018-02-02,47,2,45,173,2018-02,154.82999999999998,154.82999999999998,0.5442968732891418
2018-02-03,0,0,0,0,2018-02,0.0,0.0,0.5141228299311589
2018-02-04,7,1,7,43,2018-02,43.1,43.1,0.21949072240164283
2018-02-05,60,3,54,490,2018-02,212.97000000000006,212.97000000000006,0.9417425979240857
2018-02-06,90,5,78,780,2018-02,277.81,277.81,1.3849896014557286
2018-02-07,15,1,15,126,2018-02,53.260000000000005,53.260000000000005,0.1500368427612743
2018-02-08,17,3,17,138,2018-02,41.8,41.8,0.22837753770995772
2018-02-09,48,3,48,427,2018-02,103.82,103.82,0.19559191261441772
2018-02-10,0,0,0,0,2018-02,0.0,0.0,0.5141228299311589
2018-02-11,0,0,0,0,2018-02,0.0,0.0,0.5141228299311589
2018-02-12,50,2,49,321,2018-02,161.71999999999997,161.71999999999997,0.5913969944232106
2018-02-13,3,1,3,6,2018-02,10.850000000000001,10.850000000000001,0.43995210216560776
2018-02-14,2,1,2,4,2018-02,1.7,1.7,0.5025016099125932
2018-02-15,10,1,10,102,2018-02,20.56,20.56,0.37357442782427136
2018-02-16,0,0,0,0,2018-02,0.0,0.0,0.5141228299311589
2018-02-17,0,0,0,0,2018-02,0.0,0.0,0.5141228299311589
2018-02-18,0,0,0,0,2018-02,0.0,0.0,0.5141228299311589
2018-02-19,1,1,1,2,2018-02,3.75,3.75,0.48848778577255825
2018-02-20,26,7,25,157,2018-02,79.65,79.65,0.03036550799751753
2018-02-21,0,0,0,0,2018-02,0.0,0.0,0.5141228299311589
2018-02-22,10,2,9,64,2018-02,70.58,70.58,0.03163711880741779
2018-02-23,0,0,0,0,2018-02,0.0,0.0,0.5141228299311589
2018-02-24,0,0,0,0,2018-02,0.0,0.0,0.5141228299311589
2018-02-25,36,2,32,290,2018-02,127.3,127.3,0.35610146910613555
2018-02-26,0,0,0,0,2018-02,0.0,0.0,0.5141228299311589
2018-02-27,17,2,17,118,2018-02,71.4,71.4,0.026031589151403748
2018-02-28,29,3,28,180,2018-02,87.22000000000001,87.22000000000001,0.08211411713901262
2018-03-01,0,0,0,0,2018-03,0.0,0.0,0.5141228299311589
2018-03-02,31,3,29,311,2018-03,127.99999999999997,127.99999999999997,0.36088667734907415
2018-03-03,0,0,0,0,2018-03,0.0,0.0,0.5141228299311589
2018-03-04,127,2,125,1077,2018-03,348.32000000000005,348.32000000000005,1.8669967917551762
2018-03-05,30,3,28,233,2018-03,105.01,105.01,0.20372676662741374
2018-03-06,8,2,7,43,2018-03,181.37,181.37,0.7257246258142778
2018-03-07,23,2,23,173,2018-03,81.4,81.4,0.04232852860486447
2018-03-08,0,0,0,0,2018-03,0.0,0.0,0.5141228299311589
2018-03-09,1,1,1,2,2018-03,1.9500000000000002,1.9500000000000002,0.5007926069686865
2018-03-10,0,0,0,0,2018-03,0.0,0.0,0.5141228299311589
2018-03-11,0,0,0,0,2018-03,0.0,0.0,0.5141228299311589
2018-03-12,8,2,8,54,2018-03,42.099999999999994,42.099999999999994,0.2263267341772697
2018-03-13,54,4,46,371,2018-03,175.73,175.73,0.6871695193997425
2018-03-14,38,2,38,519,2018-03,106.4,106.4,0.213228822995535
2018-03-15,53,2,52,496,2018-03,155.65999999999997,155.65999999999997,0.549970763062912
2018-03-16,0,0,0,0,2018-03,0.0,0.0,0.5141228299311589
2018-03-17,0,0,0,0,2018-03,0.0,0.0,0.5141228299311589
2018-03-18,0,0,0,0,2018-03,0.0,0.0,0.5141228299311589
2018-03-19,42,2,38,340,2018-03,142.03,142.03,0.4567959225611186
2018-03-20,3,1,3,6,2018-03,11.45,11.45,0.4358504951002317
2018-03-21,7,1,7,87,2018-03,25.39,25.39,0.34055649094799384
2018-03-22,34,3,33,298,2018-03,152.2,152.2,0.5263181623192433
2018-03-23,109,3,107,792,2018-03,377.13000000000005,75.20800823723228,2.063942291010985
2018-03-24,0,0,0,0,2018-03,0.0,0.0,0.5141228299311589
2018-03-25,0,0,0,0,2018-03,0.0,0.0,0.5141228299311589
2018-03-26,1,1,1,3,2018-03,2.1,2.1,0.4997672052023426
2018-03-27,0,0,0,0,2018-03,0.0,0.0,0.5141228299311589
2018-03-28,5,1,5,3,2018-03,29.55,29.55,0.3121186819613863
2018-03-29,123,5,97,1048,2018-03,361.7300000000001,361.7300000000001,1.9586677096663319
2018-03-30,0,0,0,0,2018-03,0.0,0.0,0.5141228299311589
2018-03-31,0,0,0,0,2018-03,0.0,0.0,0.5141228299311589
2018-04-01,0,0,0,0,2018-04,0.0,0.0,0.5141228299311589
2018-04-02,0,0,0,0,2018-04,0.0,0.0,0.5141228299311589
2018-04-03,0,0,0,0,2018-04,0.0,0.0,0.5141228299311589
2018-04-04,32,1,32,302,2018-04,79.95,79.95,0.032416311530205556
2018-04-05,38,2,35,125,2018-04,72.35,72.35,0.019537377964558345
2018-04-06,81,2,74,733,2018-04,213.89,213.89,0.9480317287576621
2018-04-07,0,0,0,0,2018-04,0.0,0.0,0.5141228299311589
2018-04-08,59,2,59,730,2018-04,120.30999999999999,120.30999999999999,0.30831774679450397
2018-04-09,47,3,47,415,2018-04,431.6410000000001,75.20800823723228,2.436580128912179
2018-04-10,0,0,0,0,2018-04,0.0,0.0,0.5141228299311589
2018-04-11,36,2,36,312,2018-04,120.09,120.09,0.30681382420386616
2018-04-12,19,1,19,192,2018-04,41.96999999999999,41.96999999999999,0.2272154157081012
2018-04-13,21,1,21,131,2018-04,94.07000000000001,94.07000000000001,0.1289407978020563
2018-04-14,0,0,0,0,2018-04,0.0,0.0,0.5141228299311589
2018-04-15,0,0,0,0,2018-04,0.0,0.0,0.5141228299311589
2018-04-16,25,1,25,252,2018-04,49.83000000000001,49.83000000000001,0.17348436315167423
2018-04-17,40,3,37,268,2018-04,154.33999999999997,154.33999999999997,0.5409472275190846
2018-04-18,58,2,57,659,2018-04,183.82000000000002,183.82000000000002,0.7424728546645637
2018-04-19,55,4,50,465,2018-04,164.91999999999996,164.91999999999996,0.6132722321052163
2018-04-20,10,2,10,25,2018-04,49.68999999999999,49.68999999999999,0.17444140480026216
2018-04-21,0,0,0,0,2018-04,0.0,0.0,0.5141228299311589
2018-04-22,36,1,36,305,2018-04,101.2,101.2,0.1776815617622755
2018-04-23,71,3,62,710,2018-04,245.23,245.23,1.1622723378058064
2018-04-24,0,0,0,0,2018-04,0.0,0.0,0.5141228299311589
2018-04-25,16,1,16,111,2018-04,81.6,81.6,0.043695730959989756
2018-04-26,3,1,3,6,2018-04,14.850000000000001,14.850000000000001,0.41260805506310055
2018-04-27,19,1,19,151,2018-04,84.05000000000001,84.05000000000001,0.06044395981027559
2018-04-28,0,0,0,0,2018-04,0.0,0.0,0.5141228299311589
2018-04-29,10,1,10,96,2018-04,48.45,48.45,0.1829180594020393
2018-04-30,0,0,0,0,2018-04,0.0,0.0,0.5141228299311589
2018-05-01,8,2,8,15,2018-05,35.4,35.4,0.2721280130739694
2018-05-02,22,1,22,209,2018-05,63.040000000000006,63.040000000000006,0.08318064759564398
2018-05-03,48,2,48,463,2018-05,182.81,182.81,0.7355684827711805
2018-05-04,0,0,0,0,2018-05,0.0,0.0,0.5141228299311589
2018-05-05,0,0,0,0,2018-05,0.0,0.0,0.5141228299311589
2018-05-06,0,0,0,0,2018-05,0.0,0.0,0.5141228299311589
2018-05-07,3,1,3,11,2018-05,16.15,16.15,0.4037212397547857
2018-05-08,7,1,7,49,2018-05,58.540000000000006,58.540000000000006,0.11394270058596467
2018-05-09,34,1,34,297,2018-05,88.61000000000001,88.61000000000001,0.09161617350713391
2018-05-10,19,1,19,176,2018-05,62.24,62.24,0.08864945701614546
2018-05-11,9,3,9,23,2018-05,25.62,25.62,0.3389842082395996
2018-05-12,0,0,0,0,2018-05,0.0,0.0,0.5141228299311589
2018-05-13,0,0,0,0,2018-05,0.0,0.0,0.5141228299311589
2018-05-14,29,1,29,256,2018-05,104.21999999999998,104.21999999999998,0.1983263173246684
2018-05-15,16,2,16,120,2018-05,83.05000000000001,83.05000000000001,0.053607948034648766
2018-05-16,1,1,1,4,2018-05,10.95,10.95,0.43926850098804515
2018-05-17,21,2,21,121,2018-05,83.02000000000001,83.02000000000001,0.05340286768137995
2018-05-18,76,2,75,558,2018-05,301.11,301.11,1.5442686758278337
2018-05-19,0,0,0,0,2018-05,0.0,0.0,0.5141228299311589
2018-05-20,16,1,16,137,2018-05,47.75,47.75,0.1877032676449781
2018-05-21,14,1,14,139,2018-05,35.38,35.38,0.27226473330948187
2018-05-22,0,0,0,0,2018-05,0.0,0.0,0.5141228299311589
2018-05-23,3,2,3,8,2018-05,20.5,20.5,0.373984588530809
2018-05-24,10,2,10,73,2018-05,60.95,60.95,0.09746791220670405
2018-05-25,37,2,35,337,2018-05,88.37999999999998,88.37999999999998,0.09004389079873952
2018-05-26,0,0,0,0,2018-05,0.0,0.0,0.5141228299311589
2018-05-27,0,0,0,0,2018-05,0.0,0.0,0.5141228299311589
2018-05-28,0,0,0,0,2018-05,0.0,0.0,0.5141228299311589
2018-05-29,24,2,24,129,2018-05,101.39,101.39,0.1789804039996446
2018-05-30,0,0,0,0,2018-05,0.0,0.0,0.5141228299311589
2018-05-31,0,0,0,0,2018-05,0.0,0.0,0.5141228299311589
2018-06-01,30,1,30,294,2018-06,78.78,78.78,0.024418177752722165
2018-06-02,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-03,20,1,20,279,2018-06,44.900000000000006,44.900000000000006,0.20718590120551453
2018-06-04,100,6,90,825,2018-06,364.3500000000001,364.3500000000001,1.9765780605184742
2018-06-05,22,4,22,203,2018-06,358.15,358.15,1.9341947875095873
2018-06-06,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-07,15,1,15,136,2018-06,35.32,35.32,0.2726748940160195
2018-06-08,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-09,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-10,23,2,23,147,2018-06,76.32000000000001,76.32000000000001,0.0076015887846802264
2018-06-11,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-12,103,2,102,1072,2018-06,247.48999999999998,247.48999999999998,1.177721724418723
2018-06-13,43,1,43,374,2018-06,105.43000000000002,105.43000000000002,0.2065978915731771
2018-06-14,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-15,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-16,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-17,12,1,12,138,2018-06,47.77,47.77,0.18756654740946557
2018-06-18,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-19,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-20,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-21,92,1,92,926,2018-06,161.19,161.19,0.5877739081821285
2018-06-22,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-23,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-24,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-06-25,43,4,42,237,2018-06,98.78,98.78,0.1611384132652586
2018-06-26,36,3,35,345,2018-06,137.6,137.6,0.42651239039509176
2018-06-27,65,4,62,568,2018-06,248.67999999999998,248.67999999999998,1.185856578431719
2018-06-28,47,2,45,416,2018-06,161.36,161.36,0.5889360301839852
2018-06-29,223,2,209,1823,2018-06,771.5700000000002,75.20800823723228,4.760338775789228
2018-06-30,0,0,0,0,2018-06,0.0,0.0,0.5141228299311589
2018-07-01,0,0,0,0,2018-07,0.0,0.0,0.5141228299311589
2018-07-02,37,3,36,253,2018-07,159.80999999999995,159.80999999999995,0.5783402119317631
2018-07-03,53,3,52,249,2018-07,256.79999999999995,256.79999999999995,1.2413649940498088
2018-07-04,21,1,21,236,2018-07,42.79,42.79,0.22160988605208715
2018-07-05,81,8,46,779,2018-07,2329.6799999999994,75.20800823723228,15.411597083511131
2018-07-06,13,1,13,89,2018-07,39.260000000000005,39.260000000000005,0.2457410076200498
2018-07-07,0,0,0,0,2018-07,0.0,0.0,0.5141228299311589
2018-07-08,0,0,0,0,2018-07,0.0,0.0,0.5141228299311589
2018-07-09,33,1,33,328,2018-07,82.21,82.21,0.04786569814312211
2018-07-10,0,0,0,0,2018-07,0.0,0.0,0.5141228299311589
2018-07-11,2,2,2,3,2018-07,11.2,11.2,0.4375594980441384
2018-07-12,0,0,0,0,2018-07,0.0,0.0,0.5141228299311589
2018-07-13,40,2,40,483,2018-07,102.81,102.81,0.1886875407210347
2018-07-14,0,0,0,0,2018-07,0.0,0.0,0.5141228299311589
2018-07-15,59,1,59,661,2018-07,117.19,117.19,0.2869893900545484
2018-07-16,8,2,8,33,2018-07,47.339999999999996,47.339999999999996,0.19050603247298514
2018-07-17,27,1,27,215,2018-07,87.33999999999999,87.33999999999999,0.08293443855208768
2018-07-18,73,3,70,675,2018-07,203.64999999999998,203.64999999999998,0.8780309681752433
2018-07-19,1,1,1,1,2018-07,4.95,4.95,0.48028457164180605
2018-07-20,48,2,47,389,2018-07,156.95,156.95,0.5587892182534707
2018-07-21,0,0,0,0,2018-07,0.0,0.0,0.5141228299311589
2018-07-22,0,0,0,0,2018-07,0.0,0.0,0.5141228299311589
2018-07-23,71,3,70,488,2018-07,302.96,302.96,1.556915297612743
2018-07-24,0,0,0,0,2018-07,0.0,0.0,0.5141228299311589
2018-07-25,0,0,0,0,2018-07,0.0,0.0,0.5141228299311589
2018-07-26,28,2,28,214,2018-07,84.4,84.4,0.06283656393174493
2018-07-27,1,1,1,2,2018-07,2.55,2.55,0.49669099990331045
2018-07-28,0,0,0,0,2018-07,0.0,0.0,0.5141228299311589
2018-07-29,0,0,0,0,2018-07,0.0,0.0,0.5141228299311589
2018-07-30,13,2,13,131,2018-07,32.84,32.84,0.289628203219574
2018-07-31,22,1,22,215,2018-07,65.78,65.78,0.06444997533042651
2018-08-01,18,1,18,217,2018-08,50.849999999999994,50.849999999999994,0.16651163114053502
2018-08-02,18,1,18,149,2018-08,61.7,61.7,0.09234090337498393
2018-08-03,47,2,44,369,2018-08,153.25999999999996,153.25999999999996,0.5335643348014075
2018-08-04,0,0,0,0,2018-08,0.0,0.0,0.5141228299311589
2018-08-05,0,0,0,0,2018-08,0.0,0.0,0.5141228299311589
2018-08-06,2,1,2,5,2018-08,3.4,3.4,0.4908803898940276
2018-08-07,0,0,0,0,2018-08,0.0,0.0,0.5141228299311589
2018-08-08,26,2,25,150,2018-08,119.51,119.51,0.30284893737400265
2018-08-09,3,1,3,2,2018-08,4.75,4.75,0.48165177399693143
2018-08-10,2,1,2,5,2018-08,9.2,9.2,0.4512315215953921
2018-08-11,0,0,0,0,2018-08,0.0,0.0,0.5141228299311589
2018-08-12,0,0,0,0,2018-08,0.0,0.0,0.5141228299311589
2018-08-13,24,1,24,254,2018-08,50.07999999999999,50.07999999999999,0.17177536020776768
2018-08-14,21,1,21,190,2018-08,67.35,67.35,0.05371743684269245
2018-08-15,35,2,34,298,2018-08,111.32,111.32,0.2468620009316189
2018-08-16,24,1,24,225,2018-08,90.4,90.4,0.10385263458550587
2018-08-17,25,2,25,184,2018-08,87.03,87.03,0.08081527490164345
2018-08-18,0,0,0,0,2018-08,0.0,0.0,0.5141228299311589
2018-08-19,23,2,23,223,2018-08,70.65,70.65,0.031158597983123863
2018-08-20,0,0,0,0,2018-08,0.0,0.0,0.5141228299311589
2018-08-21,53,3,50,456,2018-08,136.1,136.1,0.41625837273165156
2018-08-22,32,2,31,245,2018-08,132.69,132.69,0.3929475725767641
2018-08-23,21,3,21,168,2018-08,104.95,104.95,0.2033166059208761
2018-08-24,0,0,0,0,2018-08,0.0,0.0,0.5141228299311589
2018-08-25,0,0,0,0,2018-08,0.0,0.0,0.5141228299311589
2018-08-26,0,0,0,0,2018-08,0.0,0.0,0.5141228299311589
2018-08-27,0,0,0,0,2018-08,0.0,0.0,0.5141228299311589
2018-08-28,27,3,26,214,2018-08,95.14000000000001,95.14000000000001,0.13625533040197707
2018-08-29,65,5,61,545,2018-08,168.23,168.23,0.6358994310825413
2018-08-30,2,1,2,15,2018-08,18.85,18.85,0.38526400796059324
2018-08-31,0,0,0,0,2018-08,0.0,0.0,0.5141228299311589
2018-09-01,0,0,0,0,2018-09,0.0,0.0,0.5141228299311589
2018-09-02,27,1,27,266,2018-09,65.67,65.67,0.06520193662574546
2018-09-03,5,1,5,26,2018-09,26.7,26.7,0.3316013155219227
2018-09-04,14,1,14,126,2018-09,46.17,46.17,0.1985041662504685
2018-09-05,18,2,18,188,2018-09,61.519999999999996,61.519999999999996,0.09357138549459681
2018-09-06,68,4,59,605,2018-09,185.14,185.14,0.7514963902083908
2018-09-07,35,1,35,300,2018-09,115.57,115.57,0.27591505097803287
2018-09-08,0,0,0,0,2018-09,0.0,0.0,0.5141228299311589
2018-09-09,0,0,0,0,2018-09,0.0,0.0,0.5141228299311589
2018-09-10,31,4,28,273,2018-09,120.49,120.49,0.3095482289141169
2018-09-11,48,4,46,345,2018-09,240.93999999999997,240.93999999999997,1.1329458472883673
2018-09-12,94,2,89,1100,2018-09,249.54,249.54,1.191735548558758
2018-09-13,16,3,16,51,2018-09,53.620000000000005,53.620000000000005,0.14757587852204865
2018-09-14,21,1,21,199,2018-09,59.440000000000005,59.440000000000005,0.10779028998790054
2018-09-15,0,0,0,0,2018-09,0.0,0.0,0.5141228299311589
2018-09-16,0,0,0,0,2018-09,0.0,0.0,0.5141228299311589
2018-09-17,39,3,38,343,2018-09,113.35999999999999,113.35999999999999,0.26080746495389756
2018-09-18,34,3,34,294,2018-09,101.79,101.79,0.18171480870989537
2018-09-19,0,0,0,0,2018-09,0.0,0.0,0.5141228299311589
2018-09-20,0,0,0,0,2018-09,0.0,0.0,0.5141228299311589
2018-09-21,0,0,0,0,2018-09,0.0,0.0,0.5141228299311589
2018-09-22,0,0,0,0,2018-09,0.0,0.0,0.5141228299311589
2018-09-23,0,0,0,0,2018-09,0.0,0.0,0.5141228299311589
2018-09-24,44,4,44,446,2018-09,124.32,124.32,0.3357301540147676
2018-09-25,62,3,60,453,2018-09,235.83,235.83,1.0980138271149145
2018-09-26,2,1,2,3,2018-09,14.899999999999999,14.899999999999999,0.4122662544743192
2018-09-27,104,4,98,1001,2018-09,266.97,266.97,1.310887233807934
2018-09-28,33,7,30,188,2018-09,159.97,159.97,0.5794339738158638
2018-09-29,0,0,0,0,2018-09,0.0,0.0,0.5141228299311589
2018-09-30,7,1,7,63,2018-09,45.040000000000006,45.040000000000006,0.20622885955692677
2018-10-01,70,4,66,702,2018-10,166.18999999999997,166.18999999999997,0.6219539670602624
2018-10-02,59,4,55,466,2018-10,196.39999999999998,196.39999999999998,0.8284698828019488
2018-10-03,92,1,88,724,2018-10,307.37,307.37,1.5870621095432575
2018-10-04,30,3,29,169,2018-10,101.13,101.13,0.1772030409379816
2018-10-05,44,2,43,357,2018-10,164.14999999999998,164.14999999999998,0.6080085030379838
2018-10-06,0,0,0,0,2018-10,0.0,0.0,0.5141228299311589
2018-10-07,0,0,0,0,2018-10,0.0,0.0,0.5141228299311589
2018-10-08,0,0,0,0,2018-10,0.0,0.0,0.5141228299311589
2018-10-09,80,5,74,799,2018-10,194.25,194.25,0.8137724574843512
2018-10-10,23,3,22,135,2018-10,122.05,122.05,0.3202124072840947
2018-10-11,0,0,0,0,2018-10,0.0,0.0,0.5141228299311589
2018-10-12,25,2,24,199,2018-10,139.89,139.89,0.44216685736127714
2018-10-13,0,0,0,0,2018-10,0.0,0.0,0.5141228299311589
2018-10-14,0,0,0,0,2018-10,0.0,0.0,0.5141228299311589
2018-10-15,52,3,50,437,2018-10,175.46000000000004,175.46000000000004,0.6853237962203235
2018-10-16,76,4,73,780,2018-10,273.63000000000005,273.63000000000005,1.3564150722336088
2018-10-17,14,1,14,105,2018-10,74.08000000000001,74.08000000000001,0.007711077592723819
2018-10-18,4,2,4,10,2018-10,36.85,36.85,0.26221579599931044
2018-10-19,26,1,26,250,2018-10,70.24,70.24,0.033961362811130935
2018-10-20,0,0,0,0,2018-10,0.0,0.0,0.5141228299311589
2018-10-21,42,1,42,388,2018-10,107.80999999999999,107.80999999999999,0.22286759959916871
2018-10-22,17,1,17,196,2018-10,68.41999999999999,68.41999999999999,0.0464029042427718
2018-10-23,56,4,48,534,2018-10,183.14000000000001,183.14000000000001,0.7378243666571374
2018-10-24,3,3,3,7,2018-10,23.490000000000002,23.490000000000002,0.3535449133216848
2018-10-25,1,1,1,4,2018-10,1.9500000000000002,1.9500000000000002,0.5007926069686865
