date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue,y,y_outlier
2017-12-07,2492,123,1229,11985,2017-12,10976.6,10976.6,0.4664619604298573
2017-12-08,1542,121,876,7922,2017-12,4898.320000000001,4898.320000000001,0.11874835657183416
2017-12-09,0,0,0,0,2017-12,0.0,0.0,0.5903533829897889
2017-12-10,1776,77,980,8521,2017-12,4982.87,4982.87,0.11060797272928452
2017-12-11,4117,122,1596,17017,2017-12,19866.98,19866.98,1.3224182668299407
2017-12-12,2004,123,1031,11127,2017-12,10012.130000000001,10012.130000000001,0.37360381726458347
2017-12-13,3216,106,1421,14280,2017-12,15879.660000000002,15879.660000000002,0.93852334899345
2017-12-14,1965,162,1067,9505,2017-12,7701.580000000001,7701.580000000001,0.1511465270528363
2017-12-15,2057,84,1123,8973,2017-12,10970.560000000001,10970.560000000001,0.46588043567043697
2017-12-16,0,0,0,0,2017-12,0.0,0.0,0.5903533829897889
2017-12-17,637,40,468,4013,2017-12,1964.79,1964.79,0.40118549688685295
2017-12-18,645,52,467,3212,2017-12,2846.58,2846.58,0.3162876959581492
2017-12-19,2053,203,1146,5218,2017-12,13350.1,13350.1,0.6949800095166903
2017-12-20,540,32,377,3028,2017-12,2268.31,2268.31,0.37196291493663786
2017-12-21,0,0,0,0,2017-12,0.0,0.0,0.5903533829897889
2017-12-22,0,0,0,0,2017-12,0.0,0.0,0.5903533829897889
2017-12-23,0,0,0,0,2017-12,0.0,0.0,0.5903533829897889
2017-12-24,0,0,0,0,2017-12,0.0,0.0,0.5903533829897889
2017-12-25,0,0,0,0,2017-12,0.0,0.0,0.5903533829897889
2017-12-26,0,0,0,0,2017-12,0.0,0.0,0.5903533829897889
2017-12-27,0,0,0,0,2017-12,0.0,0.0,0.5903533829897889
2017-12-28,0,0,0,0,2017-12,0.0,0.0,0.5903533829897889
2017-12-29,0,0,0,0,2017-12,0.0,0.0,0.5903533829897889
2017-12-30,0,0,0,0,2017-12,0.0,0.0,0.5903533829897889
2017-12-31,0,0,0,0,2017-12,0.0,0.0,0.5903533829897889
2018-01-01,668,70,521,3005,2018-01,1966.5500000000002,1966.5500000000002,0.4010160459635781
2018-01-02,938,46,634,5603,2018-01,3061.2700000000004,3061.2700000000004,0.2956175716866294
2018-01-03,294,14,250,1994,2018-01,965.8500000000001,965.8500000000001,0.4973623748960381
2018-01-04,1065,87,695,8499,2018-01,3373.16,3373.16,0.2655891350615221
2018-01-05,719,49,505,5463,2018-01,4979.93,4979.93,0.1108910327943004
2018-01-06,0,0,0,0,2018-01,0.0,0.0,0.5903533829897889
2018-01-07,704,37,489,4702,2018-01,2080.1000000000004,2080.1000000000004,0.3900835730443407
2018-01-08,2688,74,1082,8682,2018-01,14429.4,14429.4,0.7988938626363105
2018-01-09,1107,65,775,5678,2018-01,3799.58,3799.58,0.22453387216217205
2018-01-10,1644,64,927,5706,2018-01,11600.810000000001,11600.810000000001,0.5265602336215541
2018-01-11,2230,87,1062,9615,2018-01,12228.630000000001,12228.630000000001,0.5870060737638315
2018-01-12,662,53,441,4534,2018-01,2084.96,2084.96,0.3896156574266614
2018-01-13,0,0,0,0,2018-01,0.0,0.0,0.5903533829897889
2018-01-14,1116,41,684,5700,2018-01,3438.3100000000004,3438.3100000000004,0.2593165625323427
2018-01-15,1908,50,1008,6112,2018-01,8908.33,8908.33,0.26733113026983035
2018-01-16,1859,51,1068,8924,2018-01,7847.691000000001,7847.691000000001,0.16521393833159181
2018-01-17,1224,80,810,5168,2018-01,7021.91,7021.91,0.08570862419930861
2018-01-18,1228,88,780,7288,2018-01,3854.6,3854.6,0.21923660523115981
2018-01-19,1520,77,888,8369,2018-01,9419.019999999999,9419.019999999999,0.3164998189102999
2018-01-20,0,0,0,0,2018-01,0.0,0.0,0.5903533829897889
2018-01-21,1271,52,706,5892,2018-01,4022.23,4022.23,0.20309736757856836
2018-01-22,1699,72,920,7689,2018-01,7017.8099999999995,7017.8099999999995,0.08531388057122515
2018-01-23,1588,168,853,8009,2018-01,15461.13,15461.13,0.8982277268808261
2018-01-24,1560,85,887,7649,2018-01,6385.550000000001,6385.550000000001,0.02444056196341364
2018-01-25,1254,83,752,7821,2018-01,3804.1400000000003,3804.1400000000003,0.2240948402245963
2018-01-26,1209,82,718,6193,2018-01,23966.841,23966.841,1.7171485121415868
2018-01-27,0,0,0,0,2018-01,0.0,0.0,0.5903533829897889
2018-01-28,1400,58,796,7490,2018-01,3953.5600000000004,3953.5600000000004,0.20970884195429731
2018-01-29,1399,82,841,6337,2018-01,7421.111000000001,7421.111000000001,0.12414327080285317
2018-01-30,1177,60,744,7143,2018-01,4616.53,4616.53,0.14587879729320719
2018-01-31,1551,150,949,7229,2018-01,5971.391,5971.391,0.015434224930099728
2018-02-01,1590,143,894,8239,2018-02,4837.9,4837.9,0.12456552974471247
2018-02-02,1077,147,710,5556,2018-02,4328.16,4328.16,0.17364275339818716
2018-02-03,0,0,0,0,2018-02,0.0,0.0,0.5903533829897889
2018-02-04,844,35,558,3803,2018-02,2310.46,2310.46,0.3679047578820729
2018-02-05,1373,75,789,6617,2018-02,6838.370000000001,6838.370000000001,0.0680375887118862
2018-02-06,1058,58,670,6954,2018-02,3607.21,3607.21,0.2430550506339791
2018-02-07,884,38,627,2974,2018-02,4111.69,4111.69,0.19448425417165535
2018-02-08,871,101,554,4781,2018-02,2901.15,2901.15,0.31103375454729243
2018-02-09,824,75,612,4153,2018-02,3009.9700000000003,3009.9700000000003,0.3005566809843562
2018-02-10,0,0,0,0,2018-02,0.0,0.0,0.5903533829897889
2018-02-11,1194,51,710,6478,2018-02,3554.9900000000002,3554.9900000000002,0.24808273655069044
2018-02-12,899,55,571,6991,2018-02,5680.741,5680.741,0.04341769700386754
2018-02-13,1950,109,1095,9178,2018-02,8022.73,8022.73,0.18206650660381002
2018-02-14,1050,64,676,6888,2018-02,3361.39,3361.39,0.26672233811092255
2018-02-15,1390,91,788,8389,2018-02,5028.67,5028.67,0.10619839756679159
2018-02-16,1634,64,923,5494,2018-02,7938.45,7938.45,0.17395211807335362
2018-02-17,0,0,0,0,2018-02,0.0,0.0,0.5903533829897889
2018-02-18,981,60,616,4351,2018-02,3367.1310000000003,3367.1310000000003,0.26616960075267204
2018-02-19,1156,86,695,8322,2018-02,3731.4900000000002,3731.4900000000002,0.23108950475636728
2018-02-20,1214,88,768,6589,2018-02,4217.9400000000005,4217.9400000000005,0.18425461746827376
2018-02-21,1390,123,836,6950,2018-02,5192.741,5192.741,0.0904018166391633
2018-02-22,1561,91,870,9503,2018-02,5217.1,5217.1,0.08805655809367931
2018-02-23,1028,65,704,4703,2018-02,7546.4310000000005,7546.4310000000005,0.13620894677149098
2018-02-24,0,0,0,0,2018-02,0.0,0.0,0.5903533829897889
2018-02-25,1293,58,739,5616,2018-02,3960.79,3960.79,0.20901274526379904
2018-02-26,1230,97,804,7039,2018-02,4471.6,4471.6,0.15983250315128789
2018-02-27,1619,137,976,7563,2018-02,6904.3099999999995,6904.3099999999995,0.07438622159867173
2018-02-28,1763,84,1024,10398,2018-02,6203.96,6203.96,0.006957270396664857
2018-03-01,1937,102,1009,11677,2018-03,7608.820000000001,7608.820000000001,0.14221569316478294
2018-03-02,1269,86,772,6456,2018-03,5063.21,5063.21,0.1028729231975229
2018-03-03,0,0,0,0,2018-03,0.0,0.0,0.5903533829897889
2018-03-04,1802,67,1083,8424,2018-03,6232.91,6232.91,0.009744545526668553
2018-03-05,1972,109,1068,8910,2018-03,9686.83,9686.83,0.34228428013884216
2018-03-06,1254,105,784,7080,2018-03,6752.68,6752.68,0.059787446884942516
2018-03-07,1607,84,934,8572,2018-03,6373.610000000001,6373.610000000001,0.023290991495287707
2018-03-08,1319,76,858,6657,2018-03,5420.860000000001,5420.860000000001,0.06843876256726973
2018-03-09,932,54,661,5351,2018-03,3744.0899999999997,3744.0899999999997,0.2298763901920134
2018-03-10,0,0,0,0,2018-03,0.0,0.0,0.5903533829897889
2018-03-11,669,25,447,2964,2018-03,1817.5800000000002,1817.5800000000002,0.4153587187137216
2018-03-12,1690,82,979,7051,2018-03,7573.530999999999,7573.530999999999,0.1388181058741886
2018-03-13,1396,94,831,7229,2018-03,5195.9,5195.9,0.09009767148767173
2018-03-14,1293,56,778,7873,2018-03,4263.5,4263.5,0.17986814924986383
2018-03-15,1591,97,847,9830,2018-03,6450.72,6450.72,0.030715060071266478
2018-03-16,1408,92,757,7221,2018-03,48929.07,6131.698393739703,4.12048530250972
2018-03-17,0,0,0,0,2018-03,0.0,0.0,0.5903533829897889
2018-03-18,1392,64,799,6922,2018-03,4007.22,4007.22,0.20454251437308843
2018-03-19,1553,104,896,8340,2018-03,6600.969999999999,6600.969999999999,0.04518096985651882
2018-03-20,1315,84,751,6541,2018-03,52515.170000000006,6131.698393739703,4.465751186575569
2018-03-21,1594,117,871,8893,2018-03,9218.69,9218.69,0.2972122601264091
2018-03-22,1899,112,946,10163,2018-03,19204.28,19204.28,1.2586142174809436
2018-03-23,1388,86,884,7721,2018-03,5331.21,5331.21,0.0770701689715818
2018-03-24,0,0,0,0,2018-03,0.0,0.0,0.5903533829897889
2018-03-25,1838,60,904,9368,2018-03,4761.23,4761.23,0.13194723558987256
2018-03-26,1983,98,1035,9528,2018-03,8617.0,8617.0,0.2392821885211609
2018-03-27,1900,108,1011,10054,2018-03,7485.15,7485.15,0.13030887743671515
2018-03-28,1898,87,954,8989,2018-03,7870.14,7870.14,0.16737530411374907
2018-03-29,1719,113,927,9504,2018-03,6704.07,6704.07,0.05510732791881187
2018-03-30,0,0,0,0,2018-03,0.0,0.0,0.5903533829897889
2018-03-31,0,0,0,0,2018-03,0.0,0.0,0.5903533829897889
2018-04-01,0,0,0,0,2018-04,0.0,0.0,0.5903533829897889
2018-04-02,0,0,0,0,2018-04,0.0,0.0,0.5903533829897889
2018-04-03,1106,67,700,5633,2018-04,3875.1000000000004,3875.1000000000004,0.21726288709074262
2018-04-04,1385,72,829,7822,2018-04,4907.67,4907.67,0.11784814854193663
2018-04-05,2024,96,1023,11108,2018-04,7273.15,7273.15,0.1098977434967916
2018-04-06,919,57,600,5416,2018-04,3490.1700000000005,3490.1700000000005,0.2543235370317557
2018-04-07,0,0,0,0,2018-04,0.0,0.0,0.5903533829897889
2018-04-08,1114,44,664,6339,2018-04,3202.4300000000003,3202.4300000000003,0.282026837408518
2018-04-09,1012,86,610,6696,2018-04,3510.4710000000005,3510.4710000000005,0.2523689783991407
2018-04-10,1318,92,756,6755,2018-04,4270.26,4270.26,0.17921730365819455
2018-04-11,1129,64,625,7653,2018-04,3469.88,3469.88,0.25627703659610035
2018-04-12,1162,89,657,7518,2018-04,24266.59,24266.59,1.7460080262328987
2018-04-13,869,48,588,5843,2018-04,2551.88,2551.88,0.3446610977133165
2018-04-14,0,0,0,0,2018-04,0.0,0.0,0.5903533829897889
2018-04-15,1457,57,752,6665,2018-04,5620.14,5620.14,0.049252296663741604
2018-04-16,3132,86,1257,11913,2018-04,15653.44,15653.44,0.9167431286166126
2018-04-17,1540,78,828,8039,2018-04,13939.590000000002,13939.590000000002,0.7517354781310562
2018-04-18,1325,86,740,8183,2018-04,8380.57,8380.57,0.21651896023146214
2018-04-19,1549,132,813,9964,2018-04,17109.4,17109.4,1.0569214048957218
2018-04-20,1157,70,667,6662,2018-04,5920.150000000001,5920.150000000001,0.02036765377073937
2018-04-21,0,0,0,0,2018-04,0.0,0.0,0.5903533829897889
2018-04-22,1339,50,731,6233,2018-04,4403.150000000001,4403.150000000001,0.16642279616160752
2018-04-23,1962,120,931,9368,2018-04,9095.380000000001,9095.380000000001,0.28534010481446587
2018-04-24,1686,106,850,11172,2018-04,5622.5599999999995,5622.5599999999995,0.04901930164423878
2018-04-25,1787,79,905,11301,2018-04,5885.790000000001,5885.790000000001,0.02367579793194582
2018-04-26,2058,106,1046,11371,2018-04,-44990.049000000006,6131.698393739703,4.921947326870564
2018-04-27,1308,94,755,6686,2018-04,6546.580000000001,6546.580000000001,0.03994435865372442
2018-04-28,0,0,0,0,2018-04,0.0,0.0,0.5903533829897889
2018-04-29,845,43,534,4605,2018-04,2638.0400000000004,2638.0400000000004,0.3363657047875438
2018-04-30,0,0,0,0,2018-04,0.0,0.0,0.5903533829897889
2018-05-01,1458,101,827,7530,2018-05,7857.46,7857.46,0.16615448723470078
2018-05-02,1591,117,837,7896,2018-05,7172.599999999999,7172.599999999999,0.10021689671537971
2018-05-03,2132,128,979,13295,2018-05,9737.41,9737.41,0.34715406860432013
2018-05-04,1365,88,815,9541,2018-05,4199.15,4199.15,0.1860636986321001
2018-05-05,0,0,0,0,2018-05,0.0,0.0,0.5903533829897889
2018-05-06,1755,64,900,8595,2018-05,5212.68,5212.68,0.08848211098053999
2018-05-07,1702,120,953,9179,2018-05,8630.93,8630.93,0.24062335406730778
2018-05-08,1786,180,1006,10506,2018-05,6422.700000000001,6422.700000000001,0.02801732434958417
2018-05-09,1316,138,804,7830,2018-05,4590.300000000001,4590.300000000001,0.1484041937236042
2018-05-10,1417,95,784,7773,2018-05,5524.290000000001,5524.290000000001,0.058480632456862656
2018-05-11,952,106,591,4744,2018-05,3864.49,3864.49,0.21828440657707565
2018-05-12,0,0,0,0,2018-05,0.0,0.0,0.5903533829897889
2018-05-13,1519,47,832,5825,2018-05,4613.42,4613.42,0.14617822477694847
2018-05-14,1489,146,850,7764,2018-05,5299.49,5299.49,0.08012413674787605
2018-05-15,1532,91,835,6906,2018-05,6128.84,6128.84,0.00027520310129295424
2018-05-16,1247,80,726,6176,2018-05,4618.07,4618.07,0.1457305277353417
2018-05-17,1625,88,856,9303,2018-05,6635.79,6635.79,0.048533402327217645
2018-05-18,1362,125,859,6183,2018-05,6199.1,6199.1,0.006489354778985508
2018-05-19,0,0,0,0,2018-05,0.0,0.0,0.5903533829897889
2018-05-20,1346,53,685,7747,2018-05,4696.01,4696.01,0.13822654764440936
2018-05-21,1432,98,767,9976,2018-05,5610.63,5610.63,0.050167909323027816
2018-05-22,1483,156,834,8140,2018-05,5393.469999999999,5393.469999999999,0.0710758425607345
2018-05-23,1841,119,907,9829,2018-05,13550.43,13550.43,0.7142675683005812
2018-05-24,2038,101,936,11162,2018-05,6308.41,6308.41,0.017013605019424352
2018-05-25,1286,99,742,6863,2018-05,5601.79,5601.79,0.05101901509674917
2018-05-26,0,0,0,0,2018-05,0.0,0.0,0.5903533829897889
2018-05-27,804,35,567,3529,2018-05,2380.03,2380.03,0.36120663246603285
2018-05-28,0,0,0,0,2018-05,0.0,0.0,0.5903533829897889
2018-05-29,1224,54,764,5734,2018-05,4233.57,4233.57,0.1827497777348729
2018-05-30,964,54,678,4350,2018-05,3650.34,3650.34,0.2389025402244088
2018-05-31,1725,114,953,8795,2018-05,7617.389999999999,7617.389999999999,0.14304080362641086
2018-06-01,1467,142,898,5299,2018-06,7494.15,7494.15,0.13117538783982513
2018-06-02,0,0,0,0,2018-06,0.0,0.0,0.5903533829897889
2018-06-03,2220,76,970,10307,2018-06,7034.34,7034.34,0.08690537134493717
2018-06-04,2641,119,1171,12465,2018-06,9485.919999999998,9485.919999999998,0.32294087957341727
2018-06-05,2096,123,1072,9371,2018-06,12855.3,12855.3,0.647341193132378
2018-06-06,1477,96,792,9076,2018-06,4691.280000000001,4691.280000000001,0.13868194700071046
2018-06-07,1069,100,612,6340,2018-06,4461.06,4461.06,0.16084728311226332
2018-06-08,1786,103,931,10116,2018-06,15010.59,15010.59,0.8548502161011416
2018-06-09,0,0,0,0,2018-06,0.0,0.0,0.5903533829897889
2018-06-10,1474,78,839,7312,2018-06,4799.02,4799.02,0.12830885468614744
2018-06-11,1657,75,952,8118,2018-06,5801.65,5801.65,0.031776707411687304
2018-06-12,1568,80,878,9026,2018-06,7537.26,7537.26,0.1353259726707219
2018-06-13,1843,93,961,10400,2018-06,6217.81,6217.81,0.008290733628117445
2018-06-14,1797,100,861,9449,2018-06,73706.43,6131.698393739703,6.506023102687571
2018-06-15,975,67,608,5485,2018-06,4063.1099999999997,4063.1099999999997,0.19916148476977558
2018-06-16,0,0,0,0,2018-06,0.0,0.0,0.5903533829897889
2018-06-17,440,27,333,2137,2018-06,1583.92,1583.92,0.4378552543571298
2018-06-18,1783,52,1005,8436,2018-06,5783.59,5783.59,0.03351550495392791
2018-06-19,1007,46,670,5133,2018-06,4287.58,4287.58,0.1775497525268763
2018-06-20,1221,70,764,7184,2018-06,4546.45,4546.45,0.1526260249654234
2018-06-21,1607,118,785,7885,2018-06,9860.830000000002,9860.830000000002,0.35903681459896825
2018-06-22,1219,52,796,5990,2018-06,5624.179999999999,5624.179999999999,0.048863329771679
2018-06-23,0,0,0,0,2018-06,0.0,0.0,0.5903533829897889
2018-06-24,1283,62,757,5699,2018-06,4149.530000000001,4149.530000000001,0.19084105932124626
2018-06-25,1870,80,926,11110,2018-06,6630.2300000000005,6630.2300000000005,0.0479980914559631
2018-06-26,1628,89,872,10113,2018-06,6192.41,6192.41,0.00584524871267372
2018-06-27,1942,146,963,10794,2018-06,7551.75,7551.75,0.13672105441972893
2018-06-28,1858,99,916,11487,2018-06,6380.66,6380.66,0.02396975797772377
2018-06-29,1059,58,641,6394,2018-06,3350.3900000000003,3350.3900000000003,0.26778140638139025
2018-06-30,0,0,0,0,2018-06,0.0,0.0,0.5903533829897889
2018-07-01,680,22,463,2640,2018-07,2285.55,2285.55,0.3703030661200139
2018-07-02,1953,127,819,11345,2018-07,6534.12,6534.12,0.03874472314008543
2018-07-03,1108,63,684,5991,2018-07,4606.76,4606.76,0.14681944247524983
2018-07-04,1748,98,926,8759,2018-07,10098.82,10098.82,0.38195023802520583
2018-07-05,1348,100,793,7984,2018-07,6413.42,6413.42,0.027123855845044058
2018-07-06,916,54,612,4609,2018-07,3934.59,3934.59,0.2115352533261858
2018-07-07,0,0,0,0,2018-07,0.0,0.0,0.5903533829897889
2018-07-08,708,29,497,2533,2018-07,2040.46,2040.46,0.39390006997537175
2018-07-09,1216,66,737,5847,2018-07,5502.5,5502.5,0.060578550421725635
2018-07-10,1155,63,749,5500,2018-07,4796.42,4796.42,0.12855917991371257
2018-07-11,1442,108,850,7463,2018-07,6732.910000000001,6732.910000000001,0.05788401236611101
2018-07-12,1596,104,847,9546,2018-07,10515.91,10515.91,0.4221072184733319
2018-07-13,1226,131,776,7619,2018-07,4453.450000000001,4453.450000000001,0.1615799657975596
2018-07-14,0,0,0,0,2018-07,0.0,0.0,0.5903533829897889
2018-07-15,909,43,597,4949,2018-07,3065.76,3065.76,0.29518527927441124
2018-07-16,1448,68,786,8907,2018-07,-38702.94000000001,6131.698393739703,4.316631176427645
2018-07-17,1183,64,673,7135,2018-07,4311.51,4311.51,0.17524579764394055
2018-07-18,1282,85,756,7305,2018-07,5829.62,5829.62,0.02908378563668887
2018-07-19,1618,105,823,7616,2018-07,7401.69,7401.69,0.12227343763187544
2018-07-20,1056,55,671,6382,2018-07,3531.5099999999998,3531.5099999999998,0.2503433659134707
2018-07-21,0,0,0,0,2018-07,0.0,0.0,0.5903533829897889
2018-07-22,1277,59,746,7220,2018-07,4091.4800000000005,4091.4800000000005,0.19643005142130554
2018-07-23,1539,76,827,8852,2018-07,7229.92,7229.92,0.10573560519385344
2018-07-24,1046,83,669,6574,2018-07,3685.8,3685.8,0.23548848923615553
2018-07-25,1344,86,729,8546,2018-07,4231.18,4231.18,0.18297988438636537
2018-07-26,1905,101,912,8700,2018-07,15094.709999999997,15094.709999999997,0.862949200002209
2018-07-27,763,70,517,4630,2018-07,3234.7000000000003,3234.7000000000003,0.27891991621870044
2018-07-28,0,0,0,0,2018-07,0.0,0.0,0.5903533829897889
2018-07-29,886,39,583,4113,2018-07,2734.49,2734.49,0.3270796016342154
2018-07-30,1203,73,706,7096,2018-07,6506.47,6506.47,0.0360826106238643
2018-07-31,1542,85,874,7350,2018-07,8217.92,8217.92,0.20085919166859156
2018-08-01,1405,64,856,7879,2018-08,6210.34,6210.34,0.007571529993536152
2018-08-02,1366,73,765,7982,2018-08,3759.7400000000002,3759.7400000000002,0.22836962487993878
2018-08-03,581,59,421,4434,2018-08,1965.3500000000001,1965.3500000000001,0.40113158068399274
2018-08-04,0,0,0,0,2018-08,0.0,0.0,0.5903533829897889
2018-08-05,910,47,570,4662,2018-08,2565.32,2565.32,0.3433671088446723
2018-08-06,931,77,641,6518,2018-08,2723.6800000000003,2723.6800000000003,0.32812037690728413
2018-08-07,1779,56,951,7400,2018-08,7888.82,7888.82,0.16917379459487056
2018-08-08,1030,54,646,4873,2018-08,9440.529999999999,9440.529999999999,0.31857077877373274
2018-08-09,1861,159,953,9887,2018-08,8283.8,8283.8,0.20720204781935642
2018-08-10,1526,107,800,8274,2018-08,6050.400000000001,6050.400000000001,0.007827322659064634
2018-08-11,0,0,0,0,2018-08,0.0,0.0,0.5903533829897889
2018-08-12,1088,64,623,6540,2018-08,3345.88,3345.88,0.268215624372282
2018-08-13,1048,73,702,6215,2018-08,4089.55,4089.55,0.1966158697633058
2018-08-14,983,67,644,6945,2018-08,3225.51,3225.51,0.2798047196192094
2018-08-15,1629,63,960,8994,2018-08,5349.290000000001,5349.290000000001,0.07532944585066749
2018-08-16,1536,84,803,8869,2018-08,5694.87,5694.87,0.04205737194991859
2018-08-17,1297,66,803,7976,2018-08,4733.06,4733.06,0.13465941315160668
2018-08-18,0,0,0,0,2018-08,0.0,0.0,0.5903533829897889
2018-08-19,1382,64,780,8686,2018-08,4035.42,4035.42,0.20182744844334385
2018-08-20,1187,62,729,7937,2018-08,3577.17,3577.17,0.2459472698016928
2018-08-21,1166,74,703,7957,2018-08,3730.96,3730.96,0.2311405325912171
2018-08-22,1652,104,872,10045,2018-08,6431.42,6431.42,0.028856876651263984
2018-08-23,1682,101,852,9897,2018-08,7405.079999999999,7405.079999999999,0.1225998232170468
2018-08-24,1041,47,700,5193,2018-08,26783.25,26783.25,1.9883093674652008
2018-08-25,0,0,0,0,2018-08,0.0,0.0,0.5903533829897889
2018-08-26,812,40,484,5043,2018-08,2302.29,2302.29,0.36869135677022935
2018-08-27,0,0,0,0,2018-08,0.0,0.0,0.5903533829897889
2018-08-28,1783,75,946,8786,2018-08,10727.48,10727.48,0.4424769524717735
2018-08-29,1056,84,680,5334,2018-08,4254.25,4254.25,0.1807587293863935
2018-08-30,1647,102,865,10002,2018-08,7891.42,7891.42,0.16942411982243571
2018-08-31,1070,78,666,5984,2018-08,4140.12,4140.12,0.19174704408716464
2018-09-01,0,0,0,0,2018-09,0.0,0.0,0.5903533829897889
2018-09-02,814,36,515,4626,2018-09,2299.51,2299.51,0.36895901220585664
2018-09-03,1591,72,874,7881,2018-09,6506.750000000001,6506.750000000001,0.03610956872529445
2018-09-04,1145,55,721,6775,2018-09,3955.71,3955.71,0.20950184224688775
2018-09-05,1102,64,701,6656,2018-09,3894.24,3894.24,0.21542010830012884
2018-09-06,1656,102,882,9634,2018-09,7377.54,7377.54,0.11994830138353041
2018-09-07,1028,51,633,5925,2018-09,3854.04,3854.04,0.21929052143401997
2018-09-08,0,0,0,0,2018-09,0.0,0.0,0.5903533829897889
2018-09-09,1326,49,729,6447,2018-09,3877.1000000000004,3877.1000000000004,0.21707032922338484
2018-09-10,2001,111,999,9731,2018-09,7963.960000000001,7963.960000000001,0.1764081936715021
2018-09-11,1294,67,767,7604,2018-09,4187.84,4187.84,0.18715261337200823
2018-09-12,1420,93,831,9434,2018-09,4376.070000000001,4376.070000000001,0.16903002968563172
2018-09-13,1695,119,934,9837,2018-09,31232.641000000003,6131.698393739703,2.4166919884656277
2018-09-14,1162,82,746,6867,2018-09,4675.400000000001,4675.400000000001,0.14021085646753115
2018-09-15,0,0,0,0,2018-09,0.0,0.0,0.5903533829897889
2018-09-16,1980,60,985,9155,2018-09,5047.82,5047.82,0.10435465598684097
2018-09-17,1841,101,972,10816,2018-09,9563.25,9563.25,0.33038612951480556
2018-09-18,2476,143,1043,16965,2018-09,7600.640000000001,7600.640000000001,0.14142813148728972
2018-09-19,1492,104,703,8993,2018-09,5626.12,5626.12,0.04867654864034192
2018-09-20,2010,100,950,13417,2018-09,5875.57,5875.57,0.024659768634144135
2018-09-21,1574,87,822,9850,2018-09,9696.49,9696.49,0.34321433463818013
2018-09-22,0,0,0,0,2018-09,0.0,0.0,0.5903533829897889
2018-09-23,1475,76,757,8448,2018-09,4287.5,4287.5,0.1775574548415706
2018-09-24,2317,111,1020,15362,2018-09,39705.11,6131.698393739703,3.2324122694130346
2018-09-25,2854,172,1250,16527,2018-09,10607.97,10607.97,0.43097065710780996
2018-09-26,1915,133,989,12898,2018-09,7832.080000000002,7832.080000000002,0.16371092789793085
2018-09-27,2150,123,991,14843,2018-09,17434.079999999998,17434.079999999998,1.088181249082582
2018-09-28,1764,89,940,9797,2018-09,7647.0,7647.0,0.14589162285264268
2018-09-29,0,0,0,0,2018-09,0.0,0.0,0.5903533829897889
